% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=130886, Sat May 24 17:46:35 2025, <python>{}</python>
1 19 0.09698533542617967 1.0000496786532982 33881.05961768397 3.3881059617683968e+04 58475.603573223634 76605.352463478 26111.710176376488   
2 38 0.09438861128017416 1.0000496786532982 33881.05961768397 3.7377496301587773e+04 57740.29415756593 107837.93212718218 20458.185015668016   
3 57 0.09205834645492082 1.0151725030084848 33881.05961768397 4.1566795422823692e+04 62580.41981206214 89433.33986403175 21718.349830721672   
4 76 0.08998230309893739 1.0151725030084848 33806.66078743127 3.3806660787431269e+04 53161.596139417525 122173.16517951284 20023.17054864492   
5 95 0.08825406541616732 1.0175080551695062 31936.71070234254 3.1936710702342541e+04 53021.96665930015 95259.34175124955 14800.912258677083   
6 114 0.08665115318490603 1.0175080551695062 27386.83496177069 2.7386834961770692e+04 43626.47115553764 59094.454280733014 12486.294151833667   
7 133 0.08516738761008905 1.0200447560399883 26605.974032227336 2.6605974032227336e+04 46264.11512239788 102069.95655052477 15828.248163191747   
8 152 0.08377093566119947 1.0200447560399883 26605.974032227336 2.7594700479471601e+04 46733.88718592834 80592.58990120456 20640.06040029614   
9 171 0.08255337630590497 1.0224959897137418 26605.974032227336 2.7564544988864520e+04 49374.11565210698 91515.49681306016 10685.465711952274   
10 190 0.0813629765178989 1.0224959897137418 26605.974032227336 3.0628654892824405e+04 41473.54595158284 69652.20637907574 18426.204206505536   
11 209 0.08021183033412381 1.0261737094966636 26605.974032227336 2.8355634872717401e+04 43140.085772652965 66071.24286063151 10724.048157207202   
12 228 0.07897995469274013 1.0261737094966636 26605.974032227336 2.6712425642466718e+04 48568.38019396153 72895.09193501633 16137.833184030424   
13 247 0.07791922748111012 1.028821457342953 22506.224042626563 2.2506224042626563e+04 49160.33249195206 68751.04428587761 14275.086229857581   
14 266 0.07689293698366916 1.028821457342953 22506.224042626563 2.4497133660146766e+04 38269.773171814704 73694.66263244262 17962.758090355623   
15 285 0.07600552357626243 1.0321168243278698 22506.224042626563 3.9128239231309257e+04 44682.032219442255 68758.32402221915 8517.874730540978   
16 304 0.07516206829198002 1.0321168243278698 22506.224042626563 2.6885113347407958e+04 49564.8441684573 67231.42704334616 18262.06833565983   
17 323 0.0743442595198276 1.0355551759700707 22506.224042626563 2.4501991529196192e+04 42435.07509473976 60871.12500351239 17811.415040490065   
18 342 0.07356573068524604 1.0355551759700707 22506.224042626563 2.6574775625878432e+04 41485.98161839634 60024.531305677 10734.720704607898   
19 361 0.07280347983258158 1.0394406098663833 22323.943821618373 2.2323943821618373e+04 38963.699620476684 61464.75106475096 15364.892641311097   
20 380 0.07211066666538452 1.0394406098663833 22323.943821618373 2.2972221010787645e+04 41678.21588841187 67369.72437048063 13629.665989001522   
21 399 0.07144537582143166 1.0443120683127136 22323.943821618373 2.8709143214106989e+04 37798.634152882034 65992.62041838904 11704.745560552888   
22 418 0.07090366921162285 1.0443120683127136 22323.943821618373 2.6494050952900958e+04 42477.91440983487 67422.49374146998 16075.527799085732   
23 437 0.07050774877219781 1.0488771513802517 18132.628501613108 1.8132628501613108e+04 34677.16723968029 51528.363891167945 15915.382318375858   
24 456 0.07020585400412757 1.0488771513802517 18132.628501613108 2.1845035411481800e+04 33525.97852006485 63396.93156591662 13441.180456383772   
25 475 0.0699495139975987 1.0533832507811076 18132.628501613108 2.3444978999590719e+04 37181.13075444083 55978.738364060104 10498.578568235145   
26 494 0.06972950072287991 1.0533832507811076 18132.628501613108 2.2090926719448002e+04 40366.113325013095 56189.82236098146 13536.608608208582   
27 513 0.06960315936629953 1.0594230318392153 18132.628501613108 1.9989441392573179e+04 34954.23630473366 56024.22029830576 15791.278535363697   
28 532 0.06946257751660317 1.0594230318392153 18132.628501613108 2.3650394548038494e+04 35351.08122316109 49751.02777558229 10544.536751398828   
29 551 0.06922360556982834 1.0673802140825366 18132.628501613108 1.8967870744413445e+04 39111.18548966855 52065.169840079776 10069.520407441625   
30 570 0.06899933787675765 1.0673802140825366 18132.628501613108 2.4508163965024636e+04 35909.66089987743 53996.95489973625 7714.178548018695   
31 589 0.06872419409219854 1.0741122497956972 18132.628501613108 2.0978311002607952e+04 32034.7135178206 54712.39855026071 12975.46639610458   
32 608 0.06844660784504619 1.0741122497956972 18132.628501613108 2.3951923988936982e+04 33014.20677300706 52631.162002991834 14684.232973777212   
33 627 0.06822325784031597 1.080415446560218 18132.628501613108 2.2670011562191168e+04 33849.67191098345 57613.96050663577 10635.511737929053   
34 646 0.06787267393687735 1.080415446560218 18132.628501613108 1.9326706036361036e+04 31081.694979774817 44508.17159186822 11863.001785029981   
35 665 0.06751741100804107 1.0863417415552323 15870.275345916269 1.5870275345916269e+04 23408.424091085293 62897.47820973984 13222.556789905371   
36 684 0.06731468232141997 1.0863417415552323 15870.275345916269 1.8700396170047603e+04 29568.980093929982 41879.82565240934 8091.702608561074   
37 703 0.0670383980206493 1.0924692263679248 15870.275345916269 2.1036440072546768e+04 28353.488663176555 48084.99462312319 14882.650316425967   
38 722 0.06679559882129747 1.0924692263679248 15870.275345916269 1.9995333200662379e+04 33891.14125467631 83289.72370675726 9093.703365007877   
39 741 0.0666718039259007 1.098359232247996 15870.275345916269 2.2868288413163893e+04 32362.24782883233 55309.763734273074 15614.708009213635   
40 760 0.0665994861895999 1.098359232247996 15870.275345916269 1.7261799340913229e+04 30233.86471719245 50502.74357050533 7738.347366857906   
41 779 0.066450022253721 1.105263163767844 15870.275345916269 1.9311273065350579e+04 34180.18002917122 44885.493438230355 10976.62272266631   
42 798 0.06630469561503163 1.105263163767844 15870.275345916269 2.4941118336218671e+04 29781.346373208886 52725.84876025021 4840.053334479133   
43 817 0.0662273221648966 1.1114224942289486 12522.431592870795 1.2522431592870795e+04 30780.44312914783 48221.71322570708 9120.407370908324   
44 836 0.06617475288330468 1.1114224942289486 12522.431592870795 1.8321258316828927e+04 32204.37018299282 45624.02639873313 8017.911681985577   
45 855 0.0660299309354305 1.1186373616367342 12522.431592870795 2.1634856586418042e+04 36407.00874470525 57671.24303066092 10804.791694399362   
46 874 0.06591295155938424 1.1186373616367342 12522.431592870795 2.3794625976368581e+04 33098.04620976965 45796.24849203747 11881.208272165735   
47 893 0.06584023475109844 1.125759968966505 12522.431592870795 2.5518489677380127e+04 34364.10987828166 62251.75720142374 11957.927514171148   
48 912 0.06579079265572017 1.125759968966505 12522.431592870795 1.8585537804860342e+04 29143.287515806147 43454.04178430507 11076.551967858315   
49 931 0.06577531139092621 1.1326329167626326 12522.431592870795 1.9270247672615969e+04 32201.618320550395 46385.76325767842 13886.263096314135   
50 950 0.06578034346683355 1.1326329167626326 12522.431592870795 1.9253556952518979e+04 28032.265728052193 49331.96586683715 11583.486446843774   
51 969 0.06579616097519483 1.1398271598119722 12522.431592870795 1.6223415357539114e+04 30170.1807752808 49017.81716292159 9167.669163195838   
52 988 0.06569143695278308 1.1398271598119722 12522.431592870795 1.9316916273492541e+04 25407.92048725394 36738.58031890253 12957.792788001621   
53 1007 0.06569976813005801 1.147877745166447 12522.431592870795 1.3659099459443396e+04 30774.416292316793 55332.00653794523 15234.056260637968   
54 1026 0.06574225805006542 1.147877745166447 12522.431592870795 1.2837304273218149e+04 29551.566784456107 46416.369773263315 7875.989453822691   
55 1045 0.06579048269732628 1.1558901254603897 12522.431592870795 1.7689378651494149e+04 32551.406579701143 51666.26716538512 13725.648958359121   
56 1064 0.06590873658085872 1.1558901254603897 12522.431592870795 2.3806588495390530e+04 31850.541905658076 55346.059238010675 8895.995192607697   
57 1083 0.06594939134835219 1.1642140335963924 12522.431592870795 1.8035363593711925e+04 33526.271091501774 50027.77505927164 14366.669656355589   
58 1102 0.06601715009717525 1.1642140335963924 12522.431592870795 1.9896126643041123e+04 32455.078310748726 42421.18665066371 8753.512566094367   
59 1121 0.06613395153133789 1.172778358617318 12003.580878249933 1.2003580878249933e+04 29924.471890888333 47207.03853758729 13554.050049582853   
60 1140 0.06619217895498632 1.172778358617318 12003.580878249933 1.7795227650507484e+04 25481.7424623266 54598.42207582186 8259.891712395078   
61 1159 0.06622152806202852 1.182584294309712 12003.580878249933 2.0375861003025420e+04 29257.52839266959 51699.6378274056 12753.590412688656   
62 1178 0.06619382614012867 1.182584294309712 12003.580878249933 1.9652953410386614e+04 33570.72358072999 52224.50440347485 12516.126333635533   
63 1197 0.06612648554075927 1.1918105005167916 12003.580878249933 1.7475896673352068e+04 34198.1238860297 48010.03697537849 12792.978374890256   
64 1216 0.06592532194872336 1.1918105005167916 12003.580878249933 1.3234592475415770e+04 31664.51653534656 45015.80848898284 15561.33754460646   
65 1235 0.0655013251297105 1.2009052507684363 12003.580878249933 1.8283303898929218e+04 27007.132641904198 47808.30265534204 10540.60861102966   
66 1254 0.06511962843262786 1.2009052507684363 12003.580878249933 1.9521344537998284e+04 26184.898423543433 34926.28981892528 4532.932048464252   
67 1273 0.0647574479275502 1.2076435688801024 12003.580878249933 2.0390701699379682e+04 29251.11082586506 48707.06312497597 9146.454599116641   
68 1292 0.06439834696206541 1.2076435688801024 12003.580878249933 2.2018928043971522e+04 32832.65717596777 47194.110212251166 10984.477378355914   
69 1311 0.0640628378052437 1.2144133514103972 12003.580878249933 2.3096028740585036e+04 30858.011111660348 58774.18054757038 13475.836022918673   
70 1330 0.06376386842622113 1.2144133514103972 12003.580878249933 1.9666796332041115e+04 29575.378323666384 49167.63206582842 13043.020107040124   
71 1349 0.0635035175166566 1.2203757901306171 12003.580878249933 1.8949624200696191e+04 25875.23083277225 38659.33214357423 9108.180314477948   
72 1368 0.06328587731059374 1.2203757901306171 12003.580878249933 2.3009539672499759e+04 33636.09661604135 55647.4476172438 14264.134655458136   
73 1387 0.06312324373148263 1.226819803779742 12003.580878249933 1.5016386772271542e+04 28375.290475644026 48225.54764650012 8996.799969585278   
74 1406 0.06301136941487823 1.226819803779742 12003.580878249933 1.2722400567779490e+04 29365.368493983387 42313.175673323996 11725.844352203534   
75 1425 0.06298665058664471 1.233328744350368 12003.580878249933 1.7295693273229201e+04 29039.459188254674 41269.99492764859 9810.899917192102   
76 1444 0.06309698029793834 1.233328744350368 12003.580878249933 1.8062528445919430e+04 26813.460656782452 37619.863470404394 7442.299162131225   
77 1463 0.0631392274431494 1.2405295202138307 12003.580878249933 1.6048137825419039e+04 29993.096823835553 43373.13547602549 10454.328735976807   
78 1482 0.0631304424156144 1.2405295202138307 12003.580878249933 1.8901568797519190e+04 28427.99755351673 56567.204238153696 14495.536254059076   
79 1501 0.06296062604634682 1.2462498661314894 12003.580878249933 1.9877082010450064e+04 27635.79992491727 55720.30428915137 10652.241148033208   
80 1520 0.06265594899913529 1.2462498661314894 11707.225506504452 1.1707225506504452e+04 26619.984314856014 37866.63238602477 7720.523525277436   
81 1539 0.06233447793073236 1.2519022327696698 11707.225506504452 1.8001942107802428e+04 27324.72318505263 43859.95877677175 9656.102364028255   
82 1558 0.06196243958788804 1.2519022327696698 11707.225506504452 1.5525547879138743e+04 23992.406179450903 41002.79297252484 10720.569132435547   
83 1577 0.061644121479766376 1.2568752814275275 11707.225506504452 1.2025619831684608e+04 24597.166597092313 46253.73786709764 8541.940141633586   
84 1596 0.06134483108578837 1.2568752814275275 11552.711747069658 1.1552711747069658e+04 23138.530078178206 42669.94088265629 12249.867654261154   
85 1615 0.06109581968343213 1.2612542333988062 11552.711747069658 1.6345425584431478e+04 25230.83308932687 38469.66434043923 12812.911128160766   
86 1634 0.06087687331333874 1.2612542333988062 11103.068348043325 1.1103068348043325e+04 23035.919687728187 36773.64672612588 12396.898836195738   
